Datetime,PJME_MW
2002-05-09 04:00:00,29626.5
2002-05-09 05:00:00,30801.6
2002-05-09 06:00:00,32266.6
2002-05-09 07:00:00,33838.4
2002-05-09 08:00:00,37039.8
2002-05-09 09:00:00,38154.3
2002-05-09 10:00:00,38190.0
2002-05-09 11:00:00,40205.7
2002-05-09 12:00:00,41784.9
2002-05-09 13:00:00,42437.3
2002-05-09 14:00:00,41791.4
2002-05-09 15:00:00,41870.4
2002-05-09 16:00:00,37872.7
2002-05-09 17:00:00,37678.9
2002-05-09 18:00:00,33979.3
2002-05-09 19:00:00,33820.3
2002-05-09 20:00:00,31004.0
2002-05-09 21:00:00,29543.4
2002-05-09 22:00:00,27058.4
2002-05-09 23:00:00,27847.4
2002-05-10 00:00:00,29413.0
2002-05-10 01:00:00,28380.6
2002-05-10 02:00:00,27645.9
2002-05-10 03:00:00,28581.9
2002-05-10 04:00:00,28441.2
2002-05-10 05:00:00,31043.9
2002-05-10 06:00:00,33399.3
2002-05-10 07:00:00,34894.0
2002-05-10 08:00:00,35496.1
2002-05-10 09:00:00,38331.5
2002-05-10 10:00:00,38729.5
2002-05-10 11:00:00,41557.7
2002-05-10 12:00:00,42294.4
2002-05-10 13:00:00,40693.8
2002-05-10 14:00:00,40907.6
2002-05-10 15:00:00,40669.1
2002-05-10 16:00:00,39193.3
2002-05-10 17:00:00,36596.8
2002-05-10 18:00:00,35745.2
2002-05-10 19:00:00,33414.0
2002-05-10 20:00:00,30924.5
2002-05-10 21:00:00,28603.5
2002-05-10 22:00:00,28588.8
2002-05-10 23:00:00,28148.5
2002-05-11 00:00:00,25693.1
2002-05-11 01:00:00,24924.3
2002-05-11 02:00:00,25642.8
2002-05-11 03:00:00,25331.9
2002-05-11 04:00:00,26395.6
2002-05-11 05:00:00,28451.5
2002-05-11 06:00:00,28052.6
2002-05-11 07:00:00,32592.5
2002-05-11 08:00:00,33638.2
2002-05-11 09:00:00,35213.5
2002-05-11 10:00:00,37192.9
2002-05-11 11:00:00,38570.1
2002-05-11 12:00:00,38049.3
2002-05-11 13:00:00,40885.9
2002-05-11 14:00:00,39370.4
2002-05-11 15:00:00,38750.3
2002-05-11 16:00:00,37695.5
2002-05-11 17:00:00,34247.8
2002-05-11 18:00:00,33313.1
2002-05-11 19:00:00,30499.1
2002-05-11 20:00:00,29257.7
2002-05-11 21:00:00,25006.6
2002-05-11 22:00:00,25170.9
2002-05-11 23:00:00,23842.3
2002-05-12 00:00:00,26426.1
2002-05-12 01:00:00,25790.4
2002-05-12 02:00:00,24684.1
2002-05-12 03:00:00,25048.9
2002-05-12 04:00:00,26418.9
2002-05-12 05:00:00,27142.8
2002-05-12 06:00:00,30254.0
2002-05-12 07:00:00,31242.8
2002-05-12 08:00:00,31254.8
2002-05-12 09:00:00,35243.2
2002-05-12 10:00:00,36433.8
2002-05-12 11:00:00,37295.5
2002-05-12 12:00:00,38444.6
2002-05-12 13:00:00,39777.9
2002-05-12 14:00:00,40400.6
2002-05-12 15:00:00,38646.8
2002-05-12 16:00:00,36449.4
2002-05-12 17:00:00,35429.8
2002-05-12 18:00:00,32567.4
2002-05-12 19:00:00,30157.8
2002-05-12 20:00:00,27657.1
2002-05-12 21:00:00,25307.3
2002-05-12 22:00:00,24938.5
2002-05-12 23:00:00,24451.3
2002-05-13 00:00:00,28503.3
2002-05-13 01:00:00,27581.9
2002-05-13 02:00:00,26993.9
2002-05-13 03:00:00,28605.6
2002-05-13 04:00:00,27954.0
2002-05-13 05:00:00,30981.3
2002-05-13 06:00:00,31278.9
2002-05-13 07:00:00,33436.6
2002-05-13 08:00:00,34907.3
2002-05-13 09:00:00,37642.2
2002-05-13 10:00:00,40545.2
2002-05-13 11:00:00,41513.3
2002-05-13 12:00:00,42717.6
2002-05-13 13:00:00,42608.4
2002-05-13 14:00:00,40955.1
2002-05-13 15:00:00,40632.0
2002-05-13 16:00:00,38810.8
2002-05-13 17:00:00,38629.8
2002-05-13 18:00:00,34477.5
2002-05-13 19:00:00,33928.8
2002-05-13 20:00:00,31795.3
2002-05-13 21:00:00,30672.8
2002-05-13 22:00:00,27423.1
2002-05-13 23:00:00,27395.1
2002-05-14 00:00:00,30406.3
2002-05-14 01:00:00,27420.9
2002-05-14 02:00:00,26522.8
2002-05-14 03:00:00,26615.3
2002-05-14 04:00:00,29578.2
2002-05-14 05:00:00,28854.3
2002-05-14 06:00:00,31783.2
2002-05-14 07:00:00,34388.7
2002-05-14 08:00:00,36229.2
2002-05-14 09:00:00,38384.0
2002-05-14 10:00:00,39943.2
2002-05-14 11:00:00,42124.2
2002-05-14 12:00:00,41173.4
2002-05-14 13:00:00,41649.4
2002-05-14 14:00:00,41220.2
2002-05-14 15:00:00,41561.1
2002-05-14 16:00:00,40155.6
2002-05-14 17:00:00,37926.7
2002-05-14 18:00:00,36382.1
2002-05-14 19:00:00,32271.7
2002-05-14 20:00:00,32415.0
2002-05-14 21:00:00,30428.0
2002-05-14 22:00:00,28339.6
2002-05-14 23:00:00,28251.0
2002-05-15 00:00:00,27256.0
2002-05-15 01:00:00,27495.8
2002-05-15 02:00:00,27162.9
2002-05-15 03:00:00,28696.9
2002-05-15 04:00:00,28168.3
2002-05-15 05:00:00,30967.1
2002-05-15 06:00:00,33177.8
2002-05-15 07:00:00,34595.3
2002-05-15 08:00:00,36308.4
2002-05-15 09:00:00,37253.7
2002-05-15 10:00:00,39088.2
2002-05-15 11:00:00,42101.2
2002-05-15 12:00:00,42559.0
2002-05-15 13:00:00,42160.1
2002-05-15 14:00:00,41504.3
2002-05-15 15:00:00,39276.6
2002-05-15 16:00:00,38578.9
2002-05-15 17:00:00,39095.2
2002-05-15 18:00:00,34411.3
2002-05-15 19:00:00,33366.1
2002-05-15 20:00:00,31887.5
2002-05-15 21:00:00,28205.8
2002-05-15 22:00:00,27899.2
2002-05-15 23:00:00,27576.2
2002-05-16 00:00:00,28591.6
2002-05-16 01:00:00,30210.4
2002-05-16 02:00:00,26416.6
2002-05-16 03:00:00,28967.0
2002-05-16 04:00:00,28870.5
2002-05-16 05:00:00,30979.0
2002-05-16 06:00:00,32434.7
2002-05-16 07:00:00,33453.0
2002-05-16 08:00:00,36264.9
2002-05-16 09:00:00,36558.0
2002-05-16 10:00:00,40248.6
2002-05-16 11:00:00,41340.3
2002-05-16 12:00:00,42446.8
2002-05-16 13:00:00,43038.1
2002-05-16 14:00:00,42133.1
2002-05-16 15:00:00,41016.1
2002-05-16 16:00:00,38731.1
2002-05-16 17:00:00,36996.6
2002-05-16 18:00:00,36385.4
2002-05-16 19:00:00,34363.9
2002-05-16 20:00:00,30891.4
2002-05-16 21:00:00,29246.9
2002-05-16 22:00:00,27028.1
2002-05-16 23:00:00,27764.4
2002-05-17 00:00:00,29114.3
2002-05-17 01:00:00,29469.0
2002-05-17 02:00:00,27049.2
2002-05-17 03:00:00,27817.9
2002-05-17 04:00:00,29194.2
2002-05-17 05:00:00,30879.0
2002-05-17 06:00:00,31909.5
2002-05-17 07:00:00,33341.5
2002-05-17 08:00:00,36787.2
2002-05-17 09:00:00,38621.6
2002-05-17 10:00:00,39033.3
2002-05-17 11:00:00,42186.5
2002-05-17 12:00:00,42872.4
2002-05-17 13:00:00,42299.4
2002-05-17 14:00:00,41903.0
2002-05-17 15:00:00,41341.2
2002-05-17 16:00:00,38746.9
2002-05-17 17:00:00,37590.7
2002-05-17 18:00:00,33714.4
2002-05-17 19:00:00,33916.3
2002-05-17 20:00:00,29833.0
2002-05-17 21:00:00,30413.1
2002-05-17 22:00:00,27488.0
2002-05-17 23:00:00,26657.2
2002-05-18 00:00:00,25580.1
2002-05-18 01:00:00,25185.9
2002-05-18 02:00:00,26387.0
2002-05-18 03:00:00,23630.4
2002-05-18 04:00:00,27531.0
2002-05-18 05:00:00,28132.6
2002-05-18 06:00:00,28616.7
2002-05-18 07:00:00,30679.9
2002-05-18 08:00:00,34923.5
2002-05-18 09:00:00,34788.6
2002-05-18 10:00:00,36344.0
2002-05-18 11:00:00,39512.3
2002-05-18 12:00:00,39707.4
2002-05-18 13:00:00,38942.0
2002-05-18 14:00:00,39513.0
2002-05-18 15:00:00,37577.6
2002-05-18 16:00:00,37817.3
2002-05-18 17:00:00,35916.1
2002-05-18 18:00:00,33362.2
2002-05-18 19:00:00,31004.8
2002-05-18 20:00:00,29991.5
2002-05-18 21:00:00,26710.5
2002-05-18 22:00:00,24307.0
2002-05-18 23:00:00,24686.4
2002-05-19 00:00:00,27751.4
2002-05-19 01:00:00,24604.9
2002-05-19 02:00:00,24963.3
2002-05-19 03:00:00,25954.2
2002-05-19 04:00:00,26466.6
2002-05-19 05:00:00,27076.6
2002-05-19 06:00:00,30480.2
2002-05-19 07:00:00,33396.5
2002-05-19 08:00:00,33739.6
2002-05-19 09:00:00,34822.1
2002-05-19 10:00:00,36027.8
2002-05-19 11:00:00,38809.2
2002-05-19 12:00:00,40320.0
2002-05-19 13:00:00,40072.8
2002-05-19 14:00:00,39338.1
2002-05-19 15:00:00,37927.2
2002-05-19 16:00:00,36063.2
2002-05-19 17:00:00,35735.1
2002-05-19 18:00:00,33668.0
2002-05-19 19:00:00,29479.2
2002-05-19 20:00:00,29854.8
2002-05-19 21:00:00,27170.3
2002-05-19 22:00:00,26372.5
2002-05-19 23:00:00,23253.5
2002-05-20 00:00:00,27490.3
2002-05-20 01:00:00,27797.8
2002-05-20 02:00:00,28155.1
2002-05-20 03:00:00,29558.4
2002-05-20 04:00:00,29574.9
2002-05-20 05:00:00,30168.7
2002-05-20 06:00:00,31261.9
2002-05-20 07:00:00,35024.8
2002-05-20 08:00:00,35311.3
2002-05-20 09:00:00,39348.4
2002-05-20 10:00:00,39539.8
2002-05-20 11:00:00,42375.6
2002-05-20 12:00:00,42480.4
2002-05-20 13:00:00,42083.4
2002-05-20 14:00:00,41424.8
2002-05-20 15:00:00,40626.2
2002-05-20 16:00:00,39779.9
2002-05-20 17:00:00,37629.4
2002-05-20 18:00:00,34962.2
2002-05-20 19:00:00,33083.7
2002-05-20 20:00:00,31146.1
2002-05-20 21:00:00,27508.4
2002-05-20 22:00:00,28119.7
2002-05-20 23:00:00,26043.7
2002-05-21 00:00:00,27660.6
2002-05-21 01:00:00,26567.5
2002-05-21 02:00:00,26318.1
2002-05-21 03:00:00,27037.3
2002-05-21 04:00:00,28443.2
2002-05-21 05:00:00,31925.7
2002-05-21 06:00:00,31662.6
2002-05-21 07:00:00,34183.4
2002-05-21 08:00:00,36403.8
2002-05-21 09:00:00,38150.8
2002-05-21 10:00:00,39705.7
2002-05-21 11:00:00,40147.2
2002-05-21 12:00:00,43098.3
2002-05-21 13:00:00,43639.1
2002-05-21 14:00:00,40494.5
2002-05-21 15:00:00,40080.0
2002-05-21 16:00:00,39213.7
2002-05-21 17:00:00,36796.4
2002-05-21 18:00:00,35842.4
2002-05-21 19:00:00,32633.9
2002-05-21 20:00:00,32815.6
2002-05-21 21:00:00,30164.2
2002-05-21 22:00:00,27923.5
2002-05-21 23:00:00,27649.4
2002-05-22 00:00:00,29468.3
2002-05-22 01:00:00,27466.5
2002-05-22 02:00:00,27100.5
2002-05-22 03:00:00,28184.5
2002-05-22 04:00:00,29700.0
2002-05-22 05:00:00,30474.7
2002-05-22 06:00:00,30822.1
2002-05-22 07:00:00,33399.2
2002-05-22 08:00:00,36024.5
2002-05-22 09:00:00,37985.8
2002-05-22 10:00:00,41346.0
2002-05-22 11:00:00,39995.0
2002-05-22 12:00:00,42342.3
2002-05-22 13:00:00,43384.9
2002-05-22 14:00:00,43658.1
2002-05-22 15:00:00,40576.0
2002-05-22 16:00:00,39831.1
2002-05-22 17:00:00,38024.1
2002-05-22 18:00:00,35594.3
2002-05-22 19:00:00,33137.7
2002-05-22 20:00:00,31432.7
2002-05-22 21:00:00,27186.3
2002-05-22 22:00:00,28299.4
2002-05-22 23:00:00,26929.1
2002-05-23 00:00:00,28406.0
2002-05-23 01:00:00,29555.5
2002-05-23 02:00:00,27213.9
2002-05-23 03:00:00,27799.9
2002-05-23 04:00:00,30604.3
2002-05-23 05:00:00,29698.1
2002-05-23 06:00:00,31643.9
2002-05-23 07:00:00,33924.2
2002-05-23 08:00:00,36756.6
2002-05-23 09:00:00,38212.9
2002-05-23 10:00:00,38734.2
2002-05-23 11:00:00,40678.4
2002-05-23 12:00:00,41452.3
2002-05-23 13:00:00,42132.2
2002-05-23 14:00:00,42182.0
2002-05-23 15:00:00,41234.5
2002-05-23 16:00:00,38017.4
2002-05-23 17:00:00,38419.8
2002-05-23 18:00:00,35640.3
2002-05-23 19:00:00,34324.8
2002-05-23 20:00:00,31439.6
2002-05-23 21:00:00,30093.4
2002-05-23 22:00:00,28127.3
2002-05-23 23:00:00,27905.5
2002-05-24 00:00:00,29002.1
2002-05-24 01:00:00,27840.0
2002-05-24 02:00:00,29572.1
2002-05-24 03:00:00,28833.9
2002-05-24 04:00:00,29470.4
2002-05-24 05:00:00,29343.1
2002-05-24 06:00:00,31053.7
2002-05-24 07:00:00,34276.3
2002-05-24 08:00:00,36200.8
2002-05-24 09:00:00,37555.7
2002-05-24 10:00:00,39881.4
2002-05-24 11:00:00,42375.3
2002-05-24 12:00:00,42494.8
2002-05-24 13:00:00,41281.5
2002-05-24 14:00:00,41752.4
2002-05-24 15:00:00,40256.2
2002-05-24 16:00:00,39128.4
2002-05-24 17:00:00,37238.1
2002-05-24 18:00:00,35056.5
2002-05-24 19:00:00,32213.4
2002-05-24 20:00:00,30982.4
2002-05-24 21:00:00,28764.2
2002-05-24 22:00:00,25410.9
2002-05-24 23:00:00,28471.2
2002-05-25 00:00:00,26955.6
2002-05-25 01:00:00,25117.6
2002-05-25 02:00:00,25269.5
2002-05-25 03:00:00,24685.7
2002-05-25 04:00:00,27868.3
2002-05-25 05:00:00,29382.3
2002-05-25 06:00:00,29710.0
2002-05-25 07:00:00,32361.3
2002-05-25 08:00:00,33724.9
2002-05-25 09:00:00,34477.9
2002-05-25 10:00:00,36939.5
2002-05-25 11:00:00,38710.3
2002-05-25 12:00:00,39075.2
2002-05-25 13:00:00,39519.7
2002-05-25 14:00:00,39268.8
2002-05-25 15:00:00,38335.8
2002-05-25 16:00:00,36980.7
2002-05-25 17:00:00,34220.8
2002-05-25 18:00:00,32365.3
2002-05-25 19:00:00,29690.1
2002-05-25 20:00:00,29367.1
2002-05-25 21:00:00,25028.5
2002-05-25 22:00:00,26177.6
2002-05-25 23:00:00,25438.2
2002-05-26 00:00:00,25843.2
2002-05-26 01:00:00,23336.5
2002-05-26 02:00:00,24965.8
2002-05-26 03:00:00,25572.0
2002-05-26 04:00:00,25703.5
2002-05-26 05:00:00,27452.6
2002-05-26 06:00:00,30809.2
2002-05-26 07:00:00,32074.7
2002-05-26 08:00:00,32845.4
2002-05-26 09:00:00,34269.6
2002-05-26 10:00:00,37007.7
2002-05-26 11:00:00,38434.3
2002-05-26 12:00:00,39836.1
2002-05-26 13:00:00,39266.7
2002-05-26 14:00:00,39751.5
2002-05-26 15:00:00,39949.0
2002-05-26 16:00:00,37591.6
2002-05-26 17:00:00,35031.2
2002-05-26 18:00:00,32792.8
2002-05-26 19:00:00,30432.8
2002-05-26 20:00:00,29529.7
2002-05-26 21:00:00,26211.5
2002-05-26 22:00:00,25291.3
2002-05-26 23:00:00,24370.4
2002-05-27 00:00:00,28183.8
2002-05-27 01:00:00,26821.4
2002-05-27 02:00:00,28013.5
2002-05-27 03:00:00,28074.8
2002-05-27 04:00:00,29412.5
2002-05-27 05:00:00,29938.2
2002-05-27 06:00:00,33062.0
2002-05-27 07:00:00,33341.7
2002-05-27 08:00:00,37455.0
2002-05-27 09:00:00,36649.9
2002-05-27 10:00:00,40117.4
2002-05-27 11:00:00,41485.8
2002-05-27 12:00:00,41303.1
2002-05-27 13:00:00,42534.8
2002-05-27 14:00:00,42866.2
2002-05-27 15:00:00,39127.8
2002-05-27 16:00:00,39841.8
2002-05-27 17:00:00,35575.4
2002-05-27 18:00:00,34667.1
2002-05-27 19:00:00,34521.8
2002-05-27 20:00:00,30620.1
2002-05-27 21:00:00,28274.6
2002-05-27 22:00:00,27597.1
2002-05-27 23:00:00,28484.1
2002-05-28 00:00:00,27120.2
2002-05-28 01:00:00,27078.6
2002-05-28 02:00:00,28953.4
2002-05-28 03:00:00,29610.1
2002-05-28 04:00:00,28929.9
2002-05-28 05:00:00,29374.2
2002-05-28 06:00:00,33762.3
2002-05-28 07:00:00,35319.0
2002-05-28 08:00:00,36628.8
2002-05-28 09:00:00,37398.4
2002-05-28 10:00:00,39730.7
2002-05-28 11:00:00,40977.5
2002-05-28 12:00:00,42204.5
2002-05-28 13:00:00,43356.4
2002-05-28 14:00:00,42546.5
2002-05-28 15:00:00,40039.6
2002-05-28 16:00:00,40541.1
2002-05-28 17:00:00,37820.8
2002-05-28 18:00:00,35989.6
2002-05-28 19:00:00,34392.0
2002-05-28 20:00:00,30196.6
2002-05-28 21:00:00,29185.4
2002-05-28 22:00:00,27330.6
2002-05-28 23:00:00,25575.9
2002-05-29 00:00:00,28863.3
2002-05-29 01:00:00,29929.2
2002-05-29 02:00:00,26283.7
2002-05-29 03:00:00,28098.5
2002-05-29 04:00:00,29525.5
2002-05-29 05:00:00,30464.2
2002-05-29 06:00:00,31995.5
2002-05-29 07:00:00,33004.4
2002-05-29 08:00:00,36272.3
2002-05-29 09:00:00,37443.2
2002-05-29 10:00:00,38018.3
2002-05-29 11:00:00,42061.8
2002-05-29 12:00:00,42706.9
2002-05-29 13:00:00,42237.3
2002-05-29 14:00:00,42026.5
2002-05-29 15:00:00,41761.3
2002-05-29 16:00:00,39619.7
2002-05-29 17:00:00,38293.9
2002-05-29 18:00:00,35202.3
2002-05-29 19:00:00,34268.7
2002-05-29 20:00:00,31342.8
2002-05-29 21:00:00,29369.6
2002-05-29 22:00:00,26740.0
2002-05-29 23:00:00,27060.0
2002-05-30 00:00:00,27920.7
2002-05-30 01:00:00,27409.7
2002-05-30 02:00:00,27103.8
2002-05-30 03:00:00,27271.6
2002-05-30 04:00:00,30713.2
2002-05-30 05:00:00,31431.2
2002-05-30 06:00:00,33622.6
2002-05-30 07:00:00,33065.8
2002-05-30 08:00:00,36143.4
2002-05-30 09:00:00,37014.1
2002-05-30 10:00:00,39214.1
2002-05-30 11:00:00,40371.9
2002-05-30 12:00:00,42932.2
2002-05-30 13:00:00,41879.3
2002-05-30 14:00:00,42698.3
2002-05-30 15:00:00,41385.5
2002-05-30 16:00:00,41283.5
2002-05-30 17:00:00,36387.4
2002-05-30 18:00:00,36448.0
2002-05-30 19:00:00,34136.6
2002-05-30 20:00:00,30307.8
2002-05-30 21:00:00,30020.4
2002-05-30 22:00:00,28025.3
2002-05-30 23:00:00,26648.8
2002-05-31 00:00:00,27927.4
2002-05-31 01:00:00,27345.4
2002-05-31 02:00:00,29396.3
2002-05-31 03:00:00,28125.5
2002-05-31 04:00:00,29639.4
2002-05-31 05:00:00,29733.7
2002-05-31 06:00:00,31462.8
2002-05-31 07:00:00,34910.0
2002-05-31 08:00:00,35007.0
2002-05-31 09:00:00,37717.1
2002-05-31 10:00:00,39798.2
2002-05-31 11:00:00,41195.9
2002-05-31 12:00:00,41797.6
2002-05-31 13:00:00,42513.3
2002-05-31 14:00:00,42398.2
2002-05-31 15:00:00,41490.2
2002-05-31 16:00:00,38652.3
2002-05-31 17:00:00,37344.0
2002-05-31 18:00:00,36396.7
2002-05-31 19:00:00,33935.5
2002-05-31 20:00:00,29988.6
2002-05-31 21:00:00,29496.2
2002-05-31 22:00:00,26174.2
2002-05-31 23:00:00,26868.7
2002-06-01 00:00:00,26873.1
2002-06-01 01:00:00,23930.6
2002-06-01 02:00:00,23857.3
2002-06-01 03:00:00,25504.5
2002-06-01 04:00:00,24547.7
2002-06-01 05:00:00,26628.5
2002-06-01 06:00:00,29332.1
2002-06-01 07:00:00,30305.3
2002-06-01 08:00:00,32666.2
2002-06-01 09:00:00,35412.9
2002-06-01 10:00:00,36876.5
2002-06-01 11:00:00,38088.5
2002-06-01 12:00:00,38437.8
2002-06-01 13:00:00,39260.9
2002-06-01 14:00:00,38513.2
2002-06-01 15:00:00,38037.1
2002-06-01 16:00:00,35811.6
2002-06-01 17:00:00,34193.5
2002-06-01 18:00:00,31417.2
2002-06-01 19:00:00,29960.1
2002-06-01 20:00:00,27206.3
2002-06-01 21:00:00,25092.1
2002-06-01 22:00:00,24732.0
2002-06-01 23:00:00,23769.6
2002-06-02 00:00:00,25981.5
2002-06-02 01:00:00,24344.4
2002-06-02 02:00:00,24851.5
2002-06-02 03:00:00,25334.2
2002-06-02 04:00:00,26138.1
2002-06-02 05:00:00,26474.5
2002-06-02 06:00:00,28974.8
2002-06-02 07:00:00,31104.4
2002-06-02 08:00:00,32861.0
2002-06-02 09:00:00,33148.7
2002-06-02 10:00:00,36667.9
2002-06-02 11:00:00,39645.4
2002-06-02 12:00:00,38421.4
2002-06-02 13:00:00,38382.7
2002-06-02 14:00:00,38911.2
2002-06-02 15:00:00,37921.0
2002-06-02 16:00:00,37163.7
2002-06-02 17:00:00,33333.6
2002-06-02 18:00:00,32794.6
2002-06-02 19:00:00,30460.7
2002-06-02 20:00:00,27741.7
2002-06-02 21:00:00,26254.6
2002-06-02 22:00:00,25348.9
2002-06-02 23:00:00,24297.6
2002-06-03 00:00:00,26941.1
2002-06-03 01:00:00,27845.7
2002-06-03 02:00:00,26973.7
2002-06-03 03:00:00,27452.2
2002-06-03 04:00:00,28341.2
2002-06-03 05:00:00,29515.2
2002-06-03 06:00:00,32309.0
2002-06-03 07:00:00,33246.4
2002-06-03 08:00:00,34460.0
2002-06-03 09:00:00,37003.4
2002-06-03 10:00:00,39182.8
2002-06-03 11:00:00,41359.1
2002-06-03 12:00:00,41692.3
2002-06-03 13:00:00,40785.1
2002-06-03 14:00:00,43101.0
2002-06-03 15:00:00,40383.3
2002-06-03 16:00:00,39730.1
2002-06-03 17:00:00,36718.9
2002-06-03 18:00:00,35136.5
2002-06-03 19:00:00,33160.3
2002-06-03 20:00:00,31330.3
2002-06-03 21:00:00,29329.9
2002-06-03 22:00:00,27723.4
2002-06-03 23:00:00,25848.0
2002-06-04 00:00:00,27398.4
2002-06-04 01:00:00,27456.0
2002-06-04 02:00:00,27772.2
2002-06-04 03:00:00,27216.1
2002-06-04 04:00:00,29135.1
2002-06-04 05:00:00,30797.8
2002-06-04 06:00:00,30622.9
2002-06-04 07:00:00,32644.2
2002-06-04 08:00:00,35243.7
2002-06-04 09:00:00,37564.6
2002-06-04 10:00:00,38620.6
2002-06-04 11:00:00,41457.8
2002-06-04 12:00:00,41549.4
2002-06-04 13:00:00,41497.4
2002-06-04 14:00:00,39964.5
2002-06-04 15:00:00,39119.1
2002-06-04 16:00:00,38935.0
2002-06-04 17:00:00,35134.5
2002-06-04 18:00:00,35520.3
2002-06-04 19:00:00,32362.5
2002-06-04 20:00:00,32950.6
2002-06-04 21:00:00,30330.6
2002-06-04 22:00:00,26880.9
2002-06-04 23:00:00,26015.3
2002-06-05 00:00:00,28652.6
2002-06-05 01:00:00,28552.8
2002-06-05 02:00:00,25715.6
2002-06-05 03:00:00,25965.5
2002-06-05 04:00:00,27785.6
2002-06-05 05:00:00,30102.2
2002-06-05 06:00:00,31753.8
2002-06-05 07:00:00,34169.9
2002-06-05 08:00:00,34396.5
2002-06-05 09:00:00,35466.0
2002-06-05 10:00:00,39726.9
2002-06-05 11:00:00,39713.8
2002-06-05 12:00:00,39595.6
2002-06-05 13:00:00,41582.3
2002-06-05 14:00:00,41748.1
2002-06-05 15:00:00,40074.5
2002-06-05 16:00:00,38344.2
2002-06-05 17:00:00,36713.4
2002-06-05 18:00:00,34414.1
2002-06-05 19:00:00,31411.0
2002-06-05 20:00:00,29784.7
2002-06-05 21:00:00,28901.6
2002-06-05 22:00:00,27283.7
2002-06-05 23:00:00,26235.2
2002-06-06 00:00:00,27060.4
2002-06-06 01:00:00,27045.4
2002-06-06 02:00:00,25284.8
2002-06-06 03:00:00,27537.7
2002-06-06 04:00:00,29426.7
2002-06-06 05:00:00,28457.1
2002-06-06 06:00:00,30887.8
2002-06-06 07:00:00,33577.7
2002-06-06 08:00:00,36358.9
2002-06-06 09:00:00,36960.6
2002-06-06 10:00:00,38487.1
2002-06-06 11:00:00,38801.6
2002-06-06 12:00:00,41293.5
2002-06-06 13:00:00,43100.2
2002-06-06 14:00:00,41335.8
2002-06-06 15:00:00,40154.6
2002-06-06 16:00:00,38968.5
2002-06-06 17:00:00,36832.4
2002-06-06 18:00:00,34060.4
2002-06-06 19:00:00,33148.3
2002-06-06 20:00:00,30537.4
2002-06-06 21:00:00,28499.0
2002-06-06 22:00:00,26246.4
2002-06-06 23:00:00,27143.9
2002-06-07 00:00:00,28388.6
2002-06-07 01:00:00,26748.6
2002-06-07 02:00:00,27828.2
2002-06-07 03:00:00,26997.2
2002-06-07 04:00:00,27658.3
2002-06-07 05:00:00,29028.9
2002-06-07 06:00:00,29940.1
2002-06-07 07:00:00,33692.0
2002-06-07 08:00:00,33892.0
2002-06-07 09:00:00,36336.8
2002-06-07 10:00:00,37380.7
2002-06-07 11:00:00,40308.2
2002-06-07 12:00:00,41090.8
2002-06-07 13:00:00,41205.5
2002-06-07 14:00:00,40280.1
2002-06-07 15:00:00,39235.0
2002-06-07 16:00:00,39082.7
2002-06-07 17:00:00,36401.1
2002-06-07 18:00:00,34964.3
2002-06-07 19:00:00,31781.9
2002-06-07 20:00:00,30502.0
2002-06-07 21:00:00,29527.9
2002-06-07 22:00:00,27495.9
2002-06-07 23:00:00,25771.5
2002-06-08 00:00:00,25562.9
2002-06-08 01:00:00,24498.7
2002-06-08 02:00:00,24533.4
2002-06-08 03:00:00,24635.1
2002-06-08 04:00:00,25652.8
2002-06-08 05:00:00,27306.7
2002-06-08 06:00:00,28062.6
2002-06-08 07:00:00,30002.3
2002-06-08 08:00:00,31746.4
2002-06-08 09:00:00,33539.7
2002-06-08 10:00:00,35567.7
2002-06-08 11:00:00,38004.9
2002-06-08 12:00:00,37997.2
2002-06-08 13:00:00,39378.1
2002-06-08 14:00:00,38642.3
2002-06-08 15:00:00,36098.3
2002-06-08 16:00:00,36735.5
2002-06-08 17:00:00,34990.5
2002-06-08 18:00:00,31416.4
2002-06-08 19:00:00,30326.5
2002-06-08 20:00:00,27172.2
2002-06-08 21:00:00,26063.7
2002-06-08 22:00:00,23515.7
2002-06-08 23:00:00,22167.2
2002-06-09 00:00:00,25051.2
2002-06-09 01:00:00,24592.6
2002-06-09 02:00:00,24209.2
2002-06-09 03:00:00,23948.7
2002-06-09 04:00:00,25464.7
2002-06-09 05:00:00,27352.8
2002-06-09 06:00:00,28821.7
2002-06-09 07:00:00,30961.4
2002-06-09 08:00:00,32321.5
2002-06-09 09:00:00,35757.6
2002-06-09 10:00:00,35600.9
2002-06-09 11:00:00,38267.7
2002-06-09 12:00:00,39657.3
2002-06-09 13:00:00,39352.2
2002-06-09 14:00:00,38452.8
2002-06-09 15:00:00,37250.8
2002-06-09 16:00:00,37040.7
2002-06-09 17:00:00,33203.8
2002-06-09 18:00:00,31435.7
2002-06-09 19:00:00,29672.7
2002-06-09 20:00:00,28847.9
2002-06-09 21:00:00,26289.8
2002-06-09 22:00:00,23753.2
2002-06-09 23:00:00,23353.8
2002-06-10 00:00:00,27366.4
2002-06-10 01:00:00,26624.1
2002-06-10 02:00:00,27810.8
2002-06-10 03:00:00,26298.8
2002-06-10 04:00:00,29572.0
2002-06-10 05:00:00,30300.3
2002-06-10 06:00:00,32230.6
2002-06-10 07:00:00,32945.4
2002-06-10 08:00:00,35238.0
2002-06-10 09:00:00,36174.0
2002-06-10 10:00:00,38622.5
2002-06-10 11:00:00,40772.9
2002-06-10 12:00:00,42248.9
